,date,team_1,team_2,t1_avg_r,t1_avg_acs,t1_avg_k,t1_avg_d,t1_avg_a,t1_avg_kast,t1_avg_adr,t1_avg_hs,t1_avg_fk,t1_avg_fd,t1_top_k_diff,t1_top_fk_diff,t1_bot_k_diff,t1_bot_fk_diff,t2_avg_r,t2_avg_acs,t2_avg_k,t2_avg_d,t2_avg_a,t2_avg_kast,t2_avg_adr,t2_avg_hs,t2_avg_fk,t2_avg_fd,t2_top_k_diff,t2_top_fk_diff,t2_bot_k_diff,t2_bot_fk_diff,winner,t1_avg_r_rolling,t1_avg_acs_rolling,t1_avg_k_rolling,t1_avg_d_rolling,t1_avg_a_rolling,t1_avg_kast_rolling,t1_avg_adr_rolling,t1_avg_hs_rolling,t1_avg_fk_rolling,t1_avg_fd_rolling,t1_top_k_diff_rolling,t1_top_fk_diff_rolling,t1_bot_k_diff_rolling,t1_bot_fk_diff_rolling,t2_avg_r_rolling,t2_avg_acs_rolling,t2_avg_k_rolling,t2_avg_d_rolling,t2_avg_a_rolling,t2_avg_kast_rolling,t2_avg_adr_rolling,t2_avg_hs_rolling,t2_avg_fk_rolling,t2_avg_fd_rolling,t2_top_k_diff_rolling,t2_top_fk_diff_rolling,t2_bot_k_diff_rolling,t2_bot_fk_diff_rolling,opp_code
223,2023-04-23,NRG Esports,Cloud9,0.8380000000000001,182.6,40.6,45.4,15.4,71.2,122.0,21.6,4.4,4.0,6.0,3.0,-19.0,-3.0,1.162,216.8,45.4,40.6,20.6,80.6,141.6,27.6,4.0,4.4,13.0,5.0,-11.0,-4.0,1,1.104,210.60000000000002,43.400000000000006,41.9,21.1,77.5,135.5,20.5,7.300000000000001,4.8,13.0,4.5,-14.5,-1.5,0.8999999999999999,191.7,41.9,43.400000000000006,14.4,68.5,129.5,28.0,4.8,7.3,7.5,1.5,-8.5,-9.5,1
224,2023-04-25,NRG Esports,KRÜ Esports,1.246,222.4,31.2,21.8,13.0,79.8,138.2,20.6,4.6,3.4,18.0,3.0,5.0,-1.0,0.7420000000000001,157.6,21.8,31.2,7.6,57.6,104.4,28.8,3.4,4.6,-3.0,0.0,-14.0,-3.0,0,0.8840000000000001,191.0,48.300000000000004,53.9,21.3,72.30000000000001,125.19999999999999,20.3,6.700000000000001,5.8,5.5,3.0,-25.0,-1.5,1.1239999999999999,213.7,53.9,48.300000000000004,21.400000000000002,77.3,140.8,28.700000000000003,5.8,6.7,12.5,4.0,-5.0,-5.5,7
225,2023-04-29,NRG Esports,100 Thieves,1.2479999999999998,228.0,29.8,22.0,14.8,81.8,151.2,23.0,4.4,2.8,18.0,5.0,-3.0,-1.0,0.792,184.8,22.0,29.8,11.6,71.2,124.0,26.8,2.8,4.4,1.0,1.0,-14.0,-4.0,0,1.042,202.5,35.900000000000006,33.6,14.200000000000003,75.5,130.09999999999997,21.1,4.500000000000001,3.7,12.0,3.0,-7.0,-2.0,0.952,187.2,33.6,35.900000000000006,14.100000000000001,69.1,123.0,28.200000000000003,3.7,4.5,5.0,2.5,-12.5,-3.5,0
226,2023-05-08,NRG Esports,FURIA,1.052,196.6,46.4,44.0,21.6,75.6,123.8,19.2,7.0,6.6,11.0,3.0,-7.0,-2.0,0.9420000000000002,190.4,44.0,46.4,17.2,71.0,124.6,25.6,6.4,6.8,14.0,5.0,-10.0,-3.0,0,1.2469999999999999,225.2,30.500000000000004,21.9,13.900000000000002,80.8,144.7,21.8,4.500000000000001,3.0999999999999996,18.0,4.0,1.0,-1.0,0.7670000000000001,171.2,21.9,30.500000000000004,9.6,64.4,114.2,27.8,3.0999999999999996,4.5,-1.0,0.5,-14.0,-3.5,3
227,2023-05-14,NRG Esports,LOUD,1.178,217.0,31.4,24.6,15.2,83.6,143.6,21.8,5.0,3.0,24.0,6.0,-10.0,-1.0,0.8160000000000001,181.6,24.6,31.4,9.0,66.2,118.6,28.6,3.0,5.0,-1.0,1.0,-13.0,-4.0,0,1.15,212.3,38.1,33.0,18.200000000000003,78.69999999999999,137.49999999999997,21.1,5.700000000000001,4.699999999999999,14.5,4.0,-5.0,-1.5,0.8670000000000001,187.60000000000002,33.0,38.1,14.399999999999999,71.10000000000001,124.3,26.200000000000003,4.6,5.6,7.5,3.0,-12.0,-3.5,8
228,2023-05-18,NRG Esports,Evil Geniuses,1.1019999999999999,213.6,31.8,28.8,13.2,74.0,141.4,26.2,4.2,4.2,7.0,5.0,0.0,-3.0,0.9040000000000001,201.6,28.8,31.8,11.0,70.2,133.0,24.8,4.2,4.2,3.0,4.0,-13.0,-9.0,0,1.115,206.8,38.900000000000006,34.3,18.400000000000002,79.6,133.7,20.5,6.000000000000001,4.799999999999999,17.5,4.5,-8.5,-1.5,0.8790000000000001,186.0,34.3,38.900000000000006,13.1,68.6,121.6,27.1,4.699999999999999,5.9,6.5,3.0,-11.5,-3.5,2
229,2023-05-23,NRG Esports,Evil Geniuses,0.95,189.0,47.2,51.6,23.2,73.8,124.4,23.2,7.2,7.2,5.0,3.0,-18.0,-2.0,1.064,206.2,51.4,47.2,20.2,73.8,135.6,29.0,7.2,7.2,29.0,2.0,-7.0,-4.0,1,1.14,215.3,31.6,26.700000000000003,14.200000000000001,78.8,142.5,24.0,4.600000000000001,3.5999999999999996,15.5,5.5,-5.0,-2.0,0.8600000000000001,191.6,26.700000000000003,31.6,10.000000000000002,68.2,125.8,26.700000000000003,3.5999999999999996,4.6,1.0,2.5,-13.0,-6.5,2
230,2023-05-25,NRG Esports,FURIA,1.092,197.6,31.8,28.0,13.8,75.6,132.2,26.0,5.4,3.6,9.0,8.0,-3.0,-4.0,0.924,183.8,28.0,31.8,10.2,69.0,123.0,24.4,3.6,5.4,1.0,0.0,-13.0,-4.0,0,1.0259999999999998,201.3,39.5,40.2,18.200000000000003,73.9,132.9,24.7,5.700000000000001,5.699999999999999,6.0,4.0,-9.0,-2.5,0.9840000000000001,203.89999999999998,40.099999999999994,39.5,15.600000000000001,72.0,134.3,26.9,5.699999999999999,5.7,16.0,3.0,-10.0,-6.5,3
231,2023-05-26,NRG Esports,Cloud9,1.024,200.0,48.6,47.6,23.2,70.8,130.8,22.6,7.0,7.2,16.0,4.0,-11.0,-2.0,1.0059999999999998,196.6,47.6,48.6,16.0,70.6,131.2,25.6,7.2,7.0,11.0,4.0,-9.0,-2.0,0,1.021,193.3,39.50000000000001,39.8,18.5,74.69999999999999,128.3,24.6,6.300000000000001,5.3999999999999995,7.0,5.5,-10.5,-3.0,0.994,195.0,39.7,39.50000000000001,15.200000000000001,71.4,129.3,26.7,5.3999999999999995,6.300000000000001,15.0,1.0,-10.0,-4.0,1
232,2023-05-27,NRG Esports,Evil Geniuses,1.17,210.8,61.8,51.0,29.2,80.2,137.0,21.4,9.8,7.2,24.0,12.0,-4.0,-2.0,0.8800000000000001,179.2,51.0,61.8,27.8,69.6,118.6,23.8,7.2,9.8,-1.0,4.0,-28.0,-9.0,0,1.058,198.8,40.2,37.8,18.5,73.19999999999999,131.5,24.3,6.200000000000001,5.4,12.5,6.0,-7.0,-3.0,0.9649999999999999,190.2,37.8,40.2,13.100000000000001,69.8,127.1,25.0,5.4,6.2,6.0,2.0,-11.0,-3.0,2
233,2023-05-28,NRG Esports,LOUD,0.946,191.0,45.2,50.4,19.6,65.6,126.8,23.6,6.6,7.4,6.0,6.0,-24.0,-6.0,1.054,203.6,50.4,45.2,17.0,71.6,129.0,25.0,7.4,6.6,9.0,3.0,2.0,0.0,1,1.097,205.4,55.2,49.3,26.200000000000003,75.5,133.9,22.0,8.400000000000002,7.2,20.0,8.0,-7.5,-2.0,0.943,187.89999999999998,49.3,55.2,21.900000000000002,70.1,124.89999999999999,24.700000000000003,7.2,8.4,5.0,4.0,-18.5,-5.5,8
234,2024-02-16,NRG Esports,FURIA,1.114,203.6,31.6,26.4,14.6,79.2,136.4,26.0,5.4,3.4,13.0,7.0,-7.0,-2.0,0.906,178.2,26.4,31.6,11.8,68.2,115.2,25.8,3.4,5.4,7.0,1.0,-23.0,-9.0,0,1.0579999999999998,200.9,53.5,50.699999999999996,24.400000000000002,72.9,131.9,22.5,8.200000000000001,7.3,15.0,9.0,-14.0,-4.0,0.9670000000000001,191.39999999999998,50.699999999999996,53.5,22.400000000000002,70.6,123.8,24.4,7.3,8.2,4.0,3.5,-13.0,-4.5,3
235,2024-02-23,NRG Esports,Cloud9,1.1520000000000001,212.6,34.6,30.6,15.4,76.4,140.8,23.4,5.0,4.2,12.0,3.0,-7.0,-2.0,0.8719999999999999,192.6,30.6,34.6,13.8,71.6,127.4,26.4,4.2,5.0,1.0,2.0,-10.0,-3.0,0,1.03,197.3,38.400000000000006,38.39999999999999,17.1,72.4,131.6,24.8,6.000000000000001,5.3999999999999995,9.5,6.5,-15.5,-4.0,0.98,190.89999999999998,38.39999999999999,38.400000000000006,14.400000000000002,69.9,122.1,25.4,5.3999999999999995,6.0,8.0,2.0,-10.5,-4.5,1
236,2024-03-02,NRG Esports,Sentinels,0.882,188.8,42.8,48.4,18.4,69.8,120.6,29.0,4.8,8.6,4.0,-3.0,-10.0,-5.0,1.1440000000000001,212.8,48.4,42.8,23.2,74.6,138.4,25.8,8.6,4.8,14.0,10.0,-4.0,-2.0,1,1.133,208.1,33.1,28.499999999999996,15.000000000000002,77.80000000000001,138.6,24.7,5.200000000000001,3.8,12.5,5.0,-7.0,-2.0,0.889,185.39999999999998,28.499999999999996,33.1,12.800000000000002,69.9,121.30000000000001,26.1,3.8,5.2,4.0,1.5,-16.5,-6.0,13
237,2024-04-06,NRG Esports,LOUD,1.192,222.6,30.2,25.2,9.0,77.0,147.4,29.6,4.6,3.0,13.0,10.0,-9.0,-4.0,0.786,189.8,25.2,30.2,11.4,67.8,125.2,28.4,3.0,4.6,6.0,1.0,-11.0,-5.0,0,1.0170000000000001,200.7,38.7,39.5,16.900000000000002,73.1,130.7,26.2,4.9,6.3999999999999995,8.0,0.0,-8.5,-3.5,1.008,202.7,39.5,38.7,18.5,73.1,132.9,26.1,6.3999999999999995,4.9,7.5,6.0,-7.0,-2.5,8
238,2024-04-14,NRG Esports,FURIA,1.214,225.6,29.6,21.2,10.8,80.2,150.0,35.8,4.2,3.0,17.0,6.0,0.0,-2.0,0.78,172.4,21.2,29.6,9.4,64.0,112.2,25.8,3.0,4.2,-1.0,2.0,-12.0,-5.0,0,1.037,205.7,36.5,36.8,13.700000000000003,73.4,134.0,29.3,4.700000000000001,5.8,8.5,3.5,-9.5,-4.5,0.9650000000000001,201.3,36.8,36.5,17.3,71.19999999999999,131.8,27.1,5.8,4.699999999999999,10.0,5.5,-7.5,-3.5,3
239,2024-04-21,NRG Esports,Leviatán,0.642,157.2,17.2,29.2,7.0,51.2,100.4,30.4,2.0,4.8,-5.0,2.0,-17.0,-13.0,1.3699999999999999,228.2,29.0,17.2,13.8,83.2,151.8,33.4,4.8,2.0,19.0,4.0,0.0,1.0,1,1.2029999999999998,224.1,29.9,23.199999999999996,9.900000000000004,78.6,148.7,32.7,4.4,3.0,15.0,8.0,-4.5,-3.0,0.783,181.10000000000002,23.199999999999996,29.9,10.400000000000002,65.9,118.7,27.1,3.0,4.4,2.5,1.5,-11.5,-5.0,9
240,2024-04-23,NRG Esports,MIBR,1.2180000000000002,219.2,30.2,21.2,9.6,78.0,142.8,28.2,3.8,3.8,19.0,2.0,-2.0,-3.0,0.772,159.8,21.2,30.2,9.6,58.0,109.4,24.0,3.8,3.8,-4.0,4.0,-15.0,-2.0,0,0.9279999999999999,191.39999999999998,23.4,25.199999999999996,8.900000000000004,65.7,125.2,33.099999999999994,3.100000000000001,3.9,6.0,4.0,-8.5,-7.5,1.075,200.3,25.099999999999994,23.4,11.600000000000001,73.6,132.0,29.599999999999998,3.9,3.1,9.0,3.0,-6.0,-2.0,10
241,2024-04-28,NRG Esports,Evil Geniuses,0.8960000000000001,182.6,46.8,52.6,21.0,66.8,123.4,28.0,6.4,8.2,8.0,4.0,-14.0,-5.0,1.144,211.2,52.6,46.8,24.8,72.2,138.4,31.6,8.2,6.4,20.0,6.0,-4.0,-4.0,1,0.9300000000000002,188.2,23.7,25.199999999999996,8.300000000000004,64.6,121.60000000000001,29.299999999999997,2.900000000000001,4.3,7.0,2.0,-9.5,-8.0,1.071,194.0,25.099999999999994,23.7,11.700000000000003,70.6,130.60000000000002,28.699999999999996,4.3,2.9,7.5,4.0,-7.5,-0.5,2
242,2024-05-04,NRG Esports,100 Thieves,0.74,177.4,24.2,34.6,10.6,65.8,114.6,26.2,3.6,4.6,-5.0,1.0,-17.0,-4.0,1.242,229.8,34.6,24.2,12.8,83.0,145.8,28.0,4.6,3.6,13.0,2.0,5.0,-1.0,1,1.0570000000000004,200.89999999999998,38.5,36.9,15.300000000000004,72.4,133.10000000000002,28.1,5.100000000000001,6.0,13.5,3.0,-8.0,-4.0,0.958,185.5,36.9,38.5,17.200000000000003,65.1,123.9,27.8,6.0,5.1,8.0,5.0,-9.5,-3.0,0
243,2024-06-22,NRG Esports,Sentinels,0.8480000000000001,176.0,28.0,36.6,15.2,64.0,116.2,22.6,4.4,5.2,-2.0,2.0,-17.0,-4.0,1.186,221.2,36.4,28.0,18.6,77.6,145.8,28.0,5.0,4.2,13.0,4.0,-3.0,-2.0,1,0.8180000000000001,180.0,35.5,43.599999999999994,15.800000000000004,66.3,119.0,27.1,5.000000000000001,6.3999999999999995,1.5,2.5,-15.5,-4.5,1.193,220.5,43.599999999999994,35.5,18.8,77.6,142.10000000000002,29.8,6.3999999999999995,5.0,16.5,4.0,0.5,-2.5,13
244,2024-07-01,NRG Esports,G2 Esports,0.8699999999999999,183.6,24.8,31.4,13.0,68.6,119.8,26.2,3.6,4.6,5.0,4.0,-25.0,-7.0,1.136,217.0,31.4,24.8,13.8,80.0,142.6,26.2,4.6,3.6,17.0,4.0,0.0,-1.0,1,0.794,176.7,26.1,35.599999999999994,12.900000000000002,64.9,115.4,24.4,4.000000000000001,4.9,-3.5,1.5,-17.0,-4.0,1.214,225.5,35.5,26.1,15.700000000000003,80.3,145.8,28.0,4.8,3.9000000000000004,13.0,3.0,1.0,-1.5,5
245,2022-08-11,Sentinels,100 Thieves,0.958,197.4,50.2,54.4,25.0,67.2,131.8,24.8,7.8,7.4,20.0,11.0,-23.0,-4.0,1.082,207.2,54.4,50.2,20.4,71.4,133.4,25.4,7.4,7.8,19.0,7.0,-11.0,-5.0,1,1.024,199.9,45.400000000000006,46.099999999999994,19.6,71.9,129.5,25.2,6.6,6.6,4.5,5.0,-10.0,-3.5,0.99,202.4,46.099999999999994,45.400000000000006,16.6,72.19999999999999,135.7,25.299999999999997,6.6,6.6,14.5,4.0,-8.5,-5.5,0
246,2023-04-01,Sentinels,100 Thieves,1.09,214.8,56.0,48.8,26.2,74.4,143.0,24.0,6.0,9.2,18.0,3.0,-7.0,-8.0,0.952,185.4,48.8,56.0,23.6,68.2,121.2,24.0,9.2,6.0,4.0,9.0,-12.0,-3.0,0,1.031,203.2,44.7,44.4,20.0,70.1,131.8,25.4,7.199999999999999,5.7,15.0,10.0,-11.5,-2.5,0.9869999999999999,200.1,44.4,44.7,15.299999999999999,70.0,131.9,23.799999999999997,5.7,7.199999999999999,13.0,4.0,-12.5,-7.0,0
247,2023-04-09,Sentinels,NRG Esports,0.714,172.8,21.4,30.8,6.6,63.0,119.0,26.2,2.0,5.6,3.0,0.0,-18.0,-12.0,1.278,221.8,30.8,21.4,15.0,81.6,142.6,22.0,5.6,2.0,21.0,6.0,2.0,-3.0,1,1.024,206.10000000000002,53.1,51.599999999999994,25.6,70.80000000000001,137.4,24.4,6.9,8.3,19.0,7.0,-15.0,-6.0,1.017,196.3,51.599999999999994,53.1,22.0,69.80000000000001,127.30000000000001,24.7,8.3,6.9,11.5,8.0,-11.5,-4.0,11
248,2023-04-16,Sentinels,Leviatán,0.93,192.2,43.8,47.2,21.0,69.8,127.6,26.0,6.0,7.4,15.0,3.0,-14.0,-8.0,1.0939999999999999,204.0,47.2,43.8,23.8,74.8,131.4,23.6,7.4,6.0,14.0,6.0,-2.0,-2.0,1,0.902,193.8,38.7,39.8,16.4,68.7,131.0,25.1,4.0,7.3999999999999995,10.5,1.5,-12.5,-10.0,1.115,203.60000000000002,39.8,38.7,19.3,74.9,131.89999999999998,23.0,7.3999999999999995,4.0,12.5,7.5,-5.0,-3.0,9
249,2023-04-21,Sentinels,LOUD,0.992,196.0,43.4,44.6,18.0,68.2,128.4,24.6,6.2,6.6,14.0,2.0,-24.0,-3.0,1.022,196.0,44.6,43.4,21.4,74.6,123.8,22.8,6.6,6.2,25.0,7.0,-15.0,-6.0,1,0.8220000000000001,182.5,32.599999999999994,39.0,13.799999999999999,66.4,123.3,26.1,4.0,6.5,9.0,1.5,-16.0,-10.0,1.186,212.9,39.0,32.599999999999994,19.4,78.19999999999999,137.0,22.8,6.5,4.0,17.5,6.0,0.0,-2.5,8
250,2023-04-23,Sentinels,MIBR,1.1239999999999999,219.0,29.2,24.8,12.8,79.6,143.6,27.2,4.2,3.2,16.0,6.0,-8.0,-3.0,0.884,194.4,24.8,29.2,12.2,69.0,128.2,24.6,3.2,4.2,4.0,1.0,-13.0,-4.0,0,0.9610000000000001,194.1,43.599999999999994,45.900000000000006,19.5,69.0,128.0,25.3,6.1,7.0,14.5,2.5,-19.0,-5.5,1.0579999999999998,200.0,45.900000000000006,43.599999999999994,22.6,74.69999999999999,127.6,23.200000000000003,7.0,6.1,19.5,6.5,-8.5,-4.0,10
251,2023-04-30,Sentinels,Cloud9,0.744,169.0,20.2,29.8,8.6,59.0,112.2,23.8,3.2,4.0,-6.0,2.0,-13.0,-10.0,1.27,226.2,29.8,20.2,14.0,81.8,145.2,23.4,4.0,3.2,21.0,4.0,0.0,-4.0,1,1.0579999999999998,207.5,36.3,34.7,15.4,73.9,136.0,25.9,5.2,4.9,15.0,4.0,-16.0,-3.0,0.9530000000000001,195.2,34.7,36.3,16.799999999999997,71.8,125.99999999999999,23.700000000000003,4.9,5.2,14.5,4.0,-14.0,-5.0,1
252,2023-05-06,Sentinels,Evil Geniuses,0.8380000000000001,174.8,20.6,29.0,8.8,61.2,118.0,25.4,3.0,4.4,6.0,1.0,-18.0,-3.0,1.208,213.8,29.0,20.6,15.0,78.8,139.8,26.8,4.4,3.0,16.0,5.0,-7.0,-4.0,1,0.9339999999999998,194.0,24.7,27.3,10.7,69.3,127.9,25.5,3.7,3.6,5.0,4.0,-10.5,-6.5,1.077,210.3,27.3,24.7,13.1,75.4,136.7,24.0,3.6,3.7,12.5,2.5,-6.5,-4.0,2
253,2023-05-14,Sentinels,KRÜ Esports,1.1,212.6,35.6,32.6,14.0,78.8,143.8,24.0,5.6,4.2,14.0,2.0,-2.0,1.0,0.9279999999999999,193.0,32.4,35.6,15.2,70.4,127.6,27.8,4.2,5.6,8.0,5.0,-12.0,-6.0,0,0.7909999999999999,171.9,20.4,29.4,8.7,60.1,115.1,24.6,3.1,4.2,0.0,1.5,-15.5,-6.5,1.239,220.0,29.4,20.4,14.5,80.3,142.5,25.1,4.2,3.1,18.5,4.5,-3.5,-4.0,7
254,2023-05-18,Sentinels,FURIA,0.9880000000000001,195.4,51.0,51.4,20.0,71.8,131.8,26.0,7.4,7.4,8.0,5.0,-4.0,-9.0,0.994,195.0,51.4,51.2,19.6,72.2,126.2,24.8,7.4,7.4,10.0,9.0,-4.0,-6.0,0,0.969,193.7,28.1,30.800000000000004,11.4,70.0,130.9,24.7,4.3,4.300000000000001,10.0,1.5,-10.0,-1.0,1.068,203.4,30.700000000000003,28.1,15.1,74.6,133.7,27.3,4.300000000000001,4.3,12.0,5.0,-9.5,-5.0,3
255,2023-07-16,Sentinels,100 Thieves,1.112,205.6,48.4,43.0,20.6,73.4,138.8,27.0,7.0,6.2,19.0,3.0,-3.0,-3.0,0.908,190.4,43.0,48.4,17.2,69.8,126.8,26.0,6.2,7.0,13.0,9.0,-24.0,-8.0,0,1.044,204.0,43.3,42.0,17.0,75.3,137.8,25.0,6.5,5.800000000000001,11.0,3.5,-3.0,-4.0,0.9610000000000001,194.0,41.900000000000006,43.400000000000006,17.4,71.30000000000001,126.9,26.3,5.800000000000001,6.5,9.0,7.0,-8.0,-6.0,0
256,2023-07-17,Sentinels,Cloud9,1.0260000000000002,204.2,42.4,41.8,22.8,73.6,134.2,23.6,6.2,5.8,11.0,2.0,-12.0,-2.0,1.024,200.6,41.8,42.4,22.6,73.4,132.4,28.8,5.8,6.2,8.0,4.0,-9.0,-5.0,1,1.05,200.5,49.7,47.2,20.3,72.6,135.3,26.5,7.2,6.800000000000001,13.5,4.0,-3.5,-6.0,0.9510000000000001,192.7,47.2,49.8,18.4,71.0,126.5,25.4,6.800000000000001,7.2,11.5,9.0,-14.0,-7.0,1
257,2023-07-18,Sentinels,Leviatán,0.782,176.2,22.8,30.8,11.2,64.4,119.2,26.4,3.0,4.6,-2.0,1.0,-17.0,-3.0,1.23,224.2,30.8,22.8,13.0,80.6,142.8,23.0,4.6,3.0,18.0,4.0,2.0,-1.0,1,1.0690000000000002,204.89999999999998,45.4,42.400000000000006,21.700000000000003,73.5,136.5,25.3,6.6,6.0,15.0,2.5,-7.5,-2.5,0.9660000000000001,195.5,42.400000000000006,45.4,19.9,71.6,129.6,27.4,6.0,6.6,10.5,6.5,-16.5,-6.5,9
258,2024-02-17,Sentinels,LOUD,1.004,194.4,29.6,30.8,15.8,72.8,126.2,24.8,4.8,4.4,3.0,3.0,-6.0,-3.0,1.064,192.0,30.8,29.6,19.4,74.4,122.6,28.0,4.4,4.8,10.0,2.0,-8.0,-4.0,1,0.9040000000000001,190.2,32.6,36.300000000000004,17.0,69.0,126.69999999999999,25.0,4.6,5.199999999999999,4.5,1.5,-14.5,-2.5,1.127,212.39999999999998,36.300000000000004,32.6,17.8,77.0,137.60000000000002,25.9,5.199999999999999,4.6,13.0,4.0,-3.5,-3.0,8
259,2024-02-19,Sentinels,100 Thieves,1.156,213.6,43.6,36.6,21.6,75.8,144.6,26.6,6.4,5.2,9.0,4.0,3.0,-2.0,0.8800000000000001,180.2,36.6,43.6,16.4,69.0,120.4,26.0,5.2,6.4,2.0,2.0,-13.0,-5.0,0,0.893,185.3,26.200000000000003,30.8,13.5,68.6,122.7,25.6,3.9,4.5,0.5,2.0,-11.5,-3.0,1.147,208.1,30.8,26.200000000000003,16.2,77.5,132.70000000000002,25.5,4.5,3.9,14.0,3.0,-3.0,-2.5,0
260,2024-02-25,Sentinels,Leviatán,1.08,209.0,41.8,38.2,21.0,77.4,135.2,21.4,7.0,4.4,18.0,5.0,-9.0,0.0,0.9400000000000001,194.2,38.2,42.0,17.8,71.0,128.4,26.0,4.4,7.0,12.0,-1.0,-14.0,-8.0,0,1.08,204.0,36.6,33.7,18.700000000000003,74.3,135.4,25.700000000000003,5.6,4.800000000000001,6.0,3.5,-1.5,-2.5,0.9720000000000001,186.1,33.7,36.6,17.9,71.7,121.50000000000001,27.0,4.800000000000001,5.6,6.0,2.0,-10.5,-4.5,9
261,2024-02-26,Sentinels,G2 Esports,1.012,194.6,44.0,45.0,19.0,68.4,130.2,25.0,6.0,7.0,15.0,2.0,-6.0,-9.0,0.998,195.0,45.0,44.0,17.6,71.8,126.4,27.2,7.0,6.0,13.0,6.0,-10.0,-2.0,1,1.1179999999999999,211.3,42.7,37.400000000000006,21.3,76.6,139.89999999999998,24.0,6.7,4.800000000000001,13.5,4.5,-3.0,-1.0,0.9100000000000001,187.2,37.400000000000006,42.8,17.1,70.0,124.40000000000002,26.0,4.800000000000001,6.7,7.0,0.5,-13.5,-6.5,5
262,2024-02-26,Sentinels,MIBR,1.226,221.0,30.2,23.4,14.6,78.4,143.2,25.6,4.8,3.0,18.0,3.0,-1.0,-2.0,0.7859999999999999,180.0,23.4,30.2,7.6,62.6,118.2,30.6,3.0,4.8,0.0,1.0,-12.0,-5.0,0,1.046,201.8,42.9,41.60000000000001,20.0,72.9,132.7,23.2,6.5,5.7,16.5,3.5,-7.5,-4.5,0.9690000000000001,194.6,41.60000000000001,43.0,17.700000000000003,71.4,127.40000000000002,26.6,5.7,6.5,12.5,2.5,-12.0,-5.0,10
263,2024-03-02,Sentinels,NRG Esports,1.1440000000000001,212.8,48.4,42.8,23.2,74.6,138.4,25.8,8.6,4.8,14.0,10.0,-4.0,-2.0,0.882,188.8,42.8,48.4,18.4,69.8,120.6,29.0,4.8,8.6,4.0,-3.0,-10.0,-5.0,0,1.119,207.8,37.1,34.2,16.8,73.4,136.7,25.3,5.4,5.0,16.5,2.5,-3.5,-5.5,0.8919999999999999,187.5,34.2,37.1,12.600000000000001,67.2,122.30000000000001,28.9,5.0,5.4,6.5,3.5,-11.0,-3.5,11
264,2024-03-03,Sentinels,LOUD,1.082,213.4,73.8,67.2,35.8,76.4,137.8,23.0,10.2,9.8,14.0,9.0,-5.0,-4.0,0.93,192.0,67.2,73.8,30.2,69.2,128.8,28.2,9.8,10.2,6.0,2.0,-28.0,-3.0,0,1.185,216.9,39.3,33.1,18.9,76.5,140.79999999999998,25.700000000000003,6.699999999999999,3.9,16.0,6.5,-2.5,-2.0,0.834,184.4,33.1,39.3,13.0,66.19999999999999,119.4,29.8,3.9,6.699999999999999,2.0,-1.0,-11.0,-5.0,8
265,2024-04-07,Sentinels,100 Thieves,1.182,213.4,31.2,25.4,15.8,74.8,139.6,29.2,4.0,4.4,11.0,1.0,1.0,-2.0,0.858,177.4,25.4,31.2,9.6,67.2,120.4,26.6,4.4,4.0,10.0,6.0,-22.0,-3.0,0,1.113,213.10000000000002,61.099999999999994,55.0,29.499999999999996,75.5,138.1,24.4,9.399999999999999,7.300000000000001,14.0,9.5,-4.5,-3.0,0.906,190.4,55.0,61.099999999999994,24.299999999999997,69.5,124.70000000000002,28.6,7.300000000000001,9.399999999999999,5.0,-0.5,-19.0,-4.0,0
266,2024-04-13,Sentinels,Leviatán,0.892,178.6,36.0,42.4,13.2,69.4,122.6,26.0,5.6,6.2,-1.0,1.0,-15.0,-1.0,1.0859999999999999,200.0,42.4,36.0,14.4,76.2,135.0,28.6,6.2,5.6,34.0,6.0,-6.0,-6.0,1,1.1320000000000001,213.4,52.5,46.30000000000001,25.799999999999997,75.6,138.7,26.1,7.1,7.1000000000000005,12.5,5.0,-2.0,-3.0,0.894,184.7,46.30000000000001,52.5,19.9,68.19999999999999,124.60000000000002,27.4,7.1000000000000005,7.1,8.0,4.0,-25.0,-3.0,9
267,2024-04-20,Sentinels,MIBR,1.3539999999999999,230.6,30.2,18.8,15.0,85.6,146.8,29.6,4.4,2.8,19.0,7.0,3.0,-3.0,0.6839999999999999,157.8,18.8,30.2,9.6,53.4,105.0,31.8,2.8,4.4,-6.0,3.0,-17.0,-6.0,0,1.037,196.0,33.6,33.900000000000006,14.5,72.1,131.09999999999997,27.6,4.8,5.300000000000001,5.0,1.0,-7.0,-1.5,0.972,188.7,33.900000000000006,33.6,12.0,71.69999999999999,127.70000000000002,27.6,5.300000000000001,4.8,22.0,6.0,-14.0,-4.5,10
268,2024-04-23,Sentinels,Evil Geniuses,0.9860000000000001,205.8,49.2,51.0,24.8,69.0,133.2,24.8,7.4,6.6,7.0,8.0,-10.0,-4.0,1.002,202.6,51.0,49.2,16.4,67.4,134.0,30.2,6.6,7.4,8.0,4.0,-6.0,-8.0,1,1.123,204.6,33.1,30.60000000000001,14.1,77.5,134.7,27.8,5.0,4.5,9.0,4.0,-6.0,-2.0,0.8849999999999999,178.9,30.60000000000001,33.1,12.0,64.8,120.00000000000001,30.200000000000003,4.5,5.0,14.0,4.5,-11.5,-6.0,2
